xG Score,Angle,playerName,playerTeam
0.2389183616155996,73.20855288541131,Yossi BENAYOUN,Arsenal
0.0130879907779174,15.384818620424268,Mikel ARTETA,Arsenal
0.284774246928146,4.865373518977486,Darren PRATLEY,Bolton Wanderers
0.0143968637553712,17.652571718164758,Robin VAN PERSIE,Arsenal
0.0243077383204798,20.681646088689757,Robin VAN PERSIE,Arsenal
0.0222899537589598,19.925515710391235,Yao GERVINHO,Arsenal
0.0155836163143089,18.842971618040472,Theo WALCOTT,Arsenal
0.1743282946831532,37.81629841280305,Laurent KOSCIELNY,Arsenal
0.1823876409477041,36.854330230665006,Theo WALCOTT,Arsenal
0.1780060674683267,38.021642364146075,Robin VAN PERSIE,Arsenal
0.027331611912529,19.41222073425853,Theo WALCOTT,Arsenal
0.1132969242262996,4.658456418140448,Robin VAN PERSIE,Arsenal
0.0781854303474312,5.00776396374955,Robin VAN PERSIE,Arsenal
0.0238842281291764,5.06951413240982,Theo WALCOTT,Arsenal
0.086674162104341,5.536655585877932,Robin VAN PERSIE,Arsenal
0.102100235062813,5.148770297215831,Mikel ARTETA,Arsenal
0.0801912406855911,4.845836008646744,Mikel ARTETA,Arsenal
0.0241570003715855,5.344519262486384,Bacary SAGNA,Arsenal
0.0411855705100646,21.450917093716992,Chris EAGLES,Bolton Wanderers
0.0260067476541642,5.307171121850281,Robin VAN PERSIE,Arsenal
0.073389975544773,4.775396161536553,Robin VAN PERSIE,Arsenal
0.0333772044298285,5.703528015917504,Laurent KOSCIELNY,Arsenal
0.4117084268813127,4.587961584905308,Robin VAN PERSIE,Arsenal
0.0553303968564502,5.752716891291728,Aaron RAMSEY,Arsenal
0.1022875402119736,5.283410575749618,Theo WALCOTT,Arsenal
0.2444597979964925,4.683441440952062,Robin VAN PERSIE,Arsenal
0.0235580786796303,5.703508234772093,Aaron RAMSEY,Arsenal
0.0665546875874501,5.184506400709134,Theo WALCOTT,Arsenal
0.1493842343449476,5.133460967719205,Alexandre SONG,Arsenal
0.0227526745307847,19.27436721709037,Nigel REO-COKER,Bolton Wanderers
0.0842549996654455,4.672929391640956,Andrey ARSHAVIN,Arsenal
0.0887014039964361,4.95548016442715,Emmanuel ADEBAYOR,Tottenham Hotspur
0.0356187696783199,5.869421122620388,Luka MODRIC,Tottenham Hotspur
0.1466900772119323,4.697878596264107,Gareth BALE,Tottenham Hotspur
0.0652229205417781,4.979105843998312,Younes KABOUL,Tottenham Hotspur
0.0291033426363055,5.02044834553214,Jake LIVERMORE,Tottenham Hotspur
0.0514630904432041,5.736904357181652,Kyle WALKER,Tottenham Hotspur
0.0615558634048684,5.869421122620388,Rafael VAN DER VAART,Tottenham Hotspur
0.1047096539964036,5.388196256478981,Rafael VAN DER VAART,Tottenham Hotspur
0.0615259110890656,20.5268557839871,John ARNE RIISE,Fulham
0.0460098726964362,21.68900013468471,Moussa DEMBELE,Fulham
0.0152263315474777,15.057579906598587,Mahamadou DIARRA,Fulham
0.007090316266608,5.6269158806308885,Kyle WALKER,Tottenham Hotspur
0.007090316266608,5.6269158806308885,Gareth BALE,Tottenham Hotspur
0.0687239824514432,5.188756914854219,Gareth BALE,Tottenham Hotspur
0.0957546486930234,46.90827463199215,Cordeiro SANDRO,Tottenham Hotspur
0.0351047568570794,5.643524760994621,Moussa DEMBELE,Fulham
0.0340980940879762,22.34933688356407,Aaron LENNON,Tottenham Hotspur
0.2166610907143815,34.11056017878776,Jermain DEFOE,Tottenham Hotspur
0.0356187696783199,17.441593856326822,Jermain DEFOE,Tottenham Hotspur
0.0698016011114248,39.81499775494723,Younes KABOUL,Tottenham Hotspur
0.0041704880523939,6.697609133462547,Mahamadou DIARRA,Fulham
0.0621085313771976,5.724810452223496,Pajtim KASAMI,Fulham
0.1000934583312707,4.790093175464766,Damien DUFF,Fulham
0.2429168584818498,5.0337513138790335,Stephen KELLY,Fulham
0.0311575553447442,6.025054432303859,Moussa DEMBELE,Fulham
0.0337687702012157,5.092749267590245,Mahamadou DIARRA,Fulham
0.0471248955110902,18.16626909724867,Luka MODRIC,Tottenham Hotspur
0.0486125469551381,6.097116113141225,Mark GOWER,Swansea City
0.0396772285641831,4.921089231929157,Leroy LITA,Swansea City
0.0566925562863016,16.752321745907807,Clint DEMPSEY,Fulham
0.0858795018222602,5.306691825512901,Scott SINCLAIR,Swansea City
0.1567496954613179,4.573004823842417,Ashley WILLIAMS,Swansea City
0.0473509620087388,5.871346892842345,Luke MOORE,Swansea City
0.0759869848834787,4.721997438894111,Scott SINCLAIR,Swansea City
0.2166610907143815,5.033447798388876,Wayne ROUTLEDGE,Swansea City
0.037691638511307,38.66410885923992,Clint DEMPSEY,Fulham
0.0529842980937219,21.96115085522432,Leroy LITA,Swansea City
0.0356187696783199,17.441593856326822,Luke MOORE,Swansea City
0.2383278888559391,45.95380664041978,Ashley WILLIAMS,Swansea City
0.0260667204354907,19.86085700060111,Wayne ROUTLEDGE,Swansea City
0.2672992570922957,45.72417828846984,Scott SINCLAIR,Swansea City
0.2392408975138232,4.817795797287421,Bryan RUIZ,Fulham
0.0359654637948076,6.02557500836668,Andrew JOHNSON,Fulham
0.0151511975904521,6.092267220288892,Clint DEMPSEY,Fulham
